Sentence #,Word,POS,Tag
Sentence: 57,he,PRP,O
Sentence: 57,previously,RB,O
Sentence: 57,saved,VBD,O
Sentence: 57,in,IN,O
Sentence: 57,his,PRP$,O
Sentence: 57,profile,NN,O
Sentence: 57,.,.,O
Sentence: 58,Visitor,NN,actor
Sentence: 58,has,VBZ,O
Sentence: 58,built,VBN,O
Sentence: 58,a,DT,O
Sentence: 58,filter,NN,final_entity
Sentence: 58,.,.,O
Sentence: 59,He,PRP,O
Sentence: 59,wants,VBZ,O
Sentence: 59,to,TO,O
Sentence: 59,be,VB,O
Sentence: 59,able,JJ,O
Sentence: 59,to,TO,O
Sentence: 59,reuse,VB,O
Sentence: 59,it,PRP,O
Sentence: 59,in,IN,O
Sentence: 59,future,JJ,O
Sentence: 59,visits,NNS,O
Sentence: 59,.,.,O
Sentence: 60,He,PRP,O
Sentence: 60,saves,VBZ,O
Sentence: 60,the,DT,O
Sentence: 60,filter,NN,final_entity
Sentence: 60,to,TO,O
Sentence: 60,be,VB,O
Sentence: 60,able,JJ,O
Sentence: 60,to,TO,O
Sentence: 60,load,VB,action
Sentence: 60,it,PRP,O
Sentence: 60,later,RB,O
Sentence: 60,.,.,O
Sentence: 61,The,DT,O
Sentence: 61,system,NN,O
Sentence: 61,shall,MD,O
Sentence: 61,allow,VB,O
Sentence: 61,the,DT,O
Sentence: 61,administrator,NN,actor
Sentence: 61,to,TO,O
Sentence: 61,install,VB,action
Sentence: 61,modules,NNS,network_component
Sentence: 61,.,.,O
Sentence: 62,The,DT,O
Sentence: 62,system,NN,O
Sentence: 62,shall,MD,O
Sentence: 62,allow,VB,O
Sentence: 62,the,DT,O
Sentence: 62,administrator,NN,actor
Sentence: 62,to,TO,O
Sentence: 62,uninstall,JJ,action
Sentence: 62,modules,NNS,network_component
Sentence: 62,.,.,O
Sentence: 63,The,DT,O
Sentence: 63,system,NN,O
Sentence: 63,shall,MD,O
Sentence: 63,allow,VB,O
Sentence: 63,the,DT,O
Sentence: 63,administrator,NN,actor
Sentence: 63,to,TO,O
Sentence: 63,configure,VB,action
Sentence: 63,the,DT,O
Sentence: 63,distribution,NN,user_interface
Sentence: 63,map,NN,user_interface
Sentence: 63,projection,NN,attribute
Sentence: 63,.,.,O
Sentence: 64,The,DT,O
Sentence: 64,system,NN,O
Sentence: 64,shall,MD,O
Sentence: 64,allow,VB,O
Sentence: 64,the,DT,O
Sentence: 64,administrator,NN,actor
Sentence: 64,to,TO,O
Sentence: 64,configure,VB,action
Sentence: 64,the,DT,O
Sentence: 64,distribution,NN,user_interface
Sentence: 64,map,NN,user_interface
Sentence: 64,default,NN,state
Sentence: 64,extent,NN,attribute
Sentence: 64,.,.,O
Sentence: 65,The,DT,O
Sentence: 65,system,NN,O
Sentence: 65,shall,MD,O
Sentence: 65,allow,VB,O
Sentence: 65,the,DT,O
Sentence: 65,administrator,NN,actor
Sentence: 65,to,TO,O
Sentence: 65,edit,VB,action
Sentence: 65,the,DT,O
Sentence: 65,email,NN,network_component
Sentence: 65,server,NN,network_component
Sentence: 65,configuration,NN,attribute
Sentence: 65,(,(,O
Sentence: 65,URL,NNP,O
Sentence: 65,",",",",O
Sentence: 65,port,NN,O
Sentence: 65,",",",",O
Sentence: 65,account,NN,O
Sentence: 65,),),O
Sentence: 65,.,.,O
Sentence: 66,The,DT,O
Sentence: 66,system,NN,O
Sentence: 66,shall,MD,O
Sentence: 66,allow,VB,O
Sentence: 66,the,DT,O
Sentence: 66,administrator,NN,actor
Sentence: 66,to,TO,O
Sentence: 66,add,VB,action
Sentence: 66,a,DT,O
Sentence: 66,spatial,JJ,attribute
Sentence: 66,layer,NN,attribute
Sentence: 66,to,TO,O
Sentence: 66,the,DT,O
Sentence: 66,distribution,NN,user_interface
Sentence: 66,map,NN,user_interface
Sentence: 66,.,.,O
Sentence: 67,The,DT,O
Sentence: 67,system,NN,O
Sentence: 67,shall,MD,O
Sentence: 67,allow,VB,O
Sentence: 67,the,DT,O
Sentence: 67,administrator,NN,actor
Sentence: 67,to,TO,O
Sentence: 67,remove,VB,action
Sentence: 67,a,DT,O
Sentence: 67,spatial,JJ,attribute
Sentence: 67,layer,NN,attribute
Sentence: 67,from,IN,O
Sentence: 67,the,DT,O
Sentence: 67,distribution,NN,user_interface
Sentence: 67,map,NN,user_interface
Sentence: 67,.,.,O
Sentence: 68,The,DT,O
Sentence: 68,system,NN,O
Sentence: 68,shall,MD,O
Sentence: 68,allow,VB,O
Sentence: 68,the,DT,O
Sentence: 68,administrator,NN,actor
Sentence: 68,to,TO,O
Sentence: 68,edit,VB,action
Sentence: 68,the,DT,O
Sentence: 68,name,NN,attribute
Sentence: 68,of,IN,O
Sentence: 68,a,DT,O
Sentence: 68,spatial,JJ,attribute
Sentence: 68,layer,NN,attribute
Sentence: 68,of,IN,O
Sentence: 68,the,DT,O
Sentence: 68,distribution,NN,user_interface
Sentence: 68,map,NN,user_interface
Sentence: 68,.,.,O
Sentence: 69,The,DT,O
Sentence: 69,system,NN,O
Sentence: 69,shall,MD,O
Sentence: 69,allow,VB,O
Sentence: 69,the,DT,O
Sentence: 69,administrator,NN,actor
Sentence: 69,to,TO,O
Sentence: 69,view,VB,action
Sentence: 69,error,JJ,event_record
Sentence: 69,logs,NNS,event_record
Sentence: 69,.,.,O
Sentence: 70,The,DT,O
Sentence: 70,system,NN,O
Sentence: 70,shall,MD,O
Sentence: 70,allow,VB,O
Sentence: 70,the,DT,O
Sentence: 70,administrator,NN,actor
Sentence: 70,to,TO,O
Sentence: 70,download,VB,action
Sentence: 70,error,NN,event_record
Sentence: 70,logs,NNS,event_record
Sentence: 70,.,.,O
Sentence: 71,The,DT,O
Sentence: 71,system,NN,O
Sentence: 71,shall,MD,O
Sentence: 71,allow,VB,O
Sentence: 71,the,DT,O
Sentence: 71,security,NN,actor
Sentence: 71,officer,NN,actor
Sentence: 71,to,TO,O
Sentence: 71,create,VB,action
Sentence: 71,a,DT,O
Sentence: 71,new,JJ,state
Sentence: 71,user,NN,usr_comp_interface
Sentence: 71,account,NN,usr_comp_interface
Sentence: 71,.,.,O
Sentence: 72,The,DT,O
Sentence: 72,system,NN,O
Sentence: 72,shall,MD,O
Sentence: 72,allow,VB,O
Sentence: 72,the,DT,O
Sentence: 72,security,NN,actor
Sentence: 72,officer,NN,actor
Sentence: 72,to,TO,O
Sentence: 72,delete,VB,action
Sentence: 72,a,DT,O
Sentence: 72,user,NN,usr_comp_interface
Sentence: 72,account,NN,usr_comp_interface
Sentence: 72,.,.,O
Sentence: 73,The,DT,O
Sentence: 73,system,NN,O
Sentence: 73,shall,MD,O
Sentence: 73,allow,VB,O
Sentence: 73,the,DT,O
Sentence: 73,security,NN,actor
Sentence: 73,officer,NN,actor
Sentence: 73,to,TO,O
Sentence: 73,assign,VB,action
Sentence: 73,a,DT,O
Sentence: 73,role,NN,attribute
Sentence: 73,to,TO,O
Sentence: 73,a,DT,O
Sentence: 73,user,NN,usr_comp_interface
Sentence: 73,account,NN,usr_comp_interface
Sentence: 73,.,.,O
Sentence: 74,The,DT,O
Sentence: 74,system,NN,O
Sentence: 74,shall,MD,O
Sentence: 74,allow,VB,O
Sentence: 74,the,DT,O
Sentence: 74,security,NN,actor
Sentence: 74,officer,NN,actor
Sentence: 74,to,TO,O
Sentence: 74,remove,VB,action
Sentence: 74,a,DT,O
Sentence: 74,role,NN,attribute
Sentence: 74,from,IN,O
Sentence: 74,a,DT,O
Sentence: 74,user,NN,usr_comp_interface
Sentence: 74,account,NN,usr_comp_interface
Sentence: 74,.,.,O
Sentence: 75,The,DT,O
Sentence: 75,system,NN,O
Sentence: 75,shall,MD,O
Sentence: 75,allow,VB,O
Sentence: 75,the,DT,O
Sentence: 75,security,NN,actor
Sentence: 75,officer,NN,actor
Sentence: 75,to,TO,O
Sentence: 75,edit,VB,action
Sentence: 75,the,DT,O
Sentence: 75,email,NN,web_component
Sentence: 75,address,NN,attribute
Sentence: 75,associated,VBN,O
Sentence: 75,with,IN,O
Sentence: 75,a,DT,O
Sentence: 75,user,NN,usr_comp_interface
Sentence: 75,account,NN,usr_comp_interface
Sentence: 75,.,.,O
Sentence: 76,The,DT,O
Sentence: 76,system,NN,O
Sentence: 76,shall,MD,O
Sentence: 76,allow,VB,O
Sentence: 76,the,DT,O
Sentence: 76,security,NN,actor
Sentence: 76,officer,NN,actor
Sentence: 76,to,TO,O
Sentence: 76,view,VB,action
Sentence: 76,audit,NN,event_record
Sentence: 76,logs,NNS,event_record
Sentence: 76,.,.,O
Sentence: 77,The,DT,O
Sentence: 77,system,NN,O
Sentence: 77,shall,MD,O
Sentence: 77,allow,VB,O
Sentence: 77,the,DT,O
Sentence: 77,security,NN,actor
Sentence: 77,officer,NN,actor
Sentence: 77,to,TO,O
Sentence: 77,download,VB,action
Sentence: 77,audit,NN,event_record
Sentence: 77,log,NN,event_record
Sentence: 77,entries,NNS,event_record
Sentence: 77,for,IN,O
Sentence: 77,a,DT,O
Sentence: 77,given,VBN,O
Sentence: 77,month,NN,time
Sentence: 77,.,.,O
Sentence: 78,The,DT,O
Sentence: 78,system,NN,O
Sentence: 78,shall,MD,O
Sentence: 78,allow,VB,O
Sentence: 78,the,DT,O
Sentence: 78,data,NN,actor
Sentence: 78,manager,NN,actor
Sentence: 78,to,TO,O
Sentence: 78,import,VB,action
Sentence: 78,an,DT,O
Sentence: 78,occurrence,NN,datasource
Sentence: 78,resource,NN,datasource
Sentence: 78,.,.,O
Sentence: 79,The,DT,O
Sentence: 79,system,NN,O
Sentence: 79,shall,MD,O
Sentence: 79,allow,VB,O
Sentence: 79,the,DT,O
Sentence: 79,data,NN,actor
Sentence: 79,manager,NN,actor
Sentence: 79,to,TO,O
Sentence: 79,delete,VB,action
Sentence: 79,an,DT,O
Sentence: 79,occurrence,NN,datasource
Sentence: 79,resource,NN,datasource
Sentence: 79,.,.,O
Sentence: 80,The,DT,O
Sentence: 80,system,NN,O
Sentence: 80,shall,MD,O
Sentence: 80,allow,VB,O
Sentence: 80,the,DT,O
Sentence: 80,data,NN,actor
Sentence: 80,manager,NN,actor
Sentence: 80,to,TO,O
Sentence: 80,edit,VB,action
Sentence: 80,the,DT,O
Sentence: 80,metadata,NN,schema
Sentence: 80,of,IN,O
Sentence: 80,an,DT,O
Sentence: 80,occurrence,NN,datasource
Sentence: 80,resource,NN,datasource
Sentence: 80,.,.,O
Sentence: 81,The,DT,O
Sentence: 81,system,NN,O
Sentence: 81,shall,MD,O
Sentence: 81,allow,VB,O
Sentence: 81,the,DT,O
Sentence: 81,data,NN,actor
Sentence: 81,manager,NN,actor
Sentence: 81,to,TO,O
Sentence: 81,search,VB,action
Sentence: 81,occurrence,NN,datasource
Sentence: 81,resources,NNS,datasource
Sentence: 81,by,IN,O
Sentence: 81,keywords,NNS,attribute
Sentence: 81,.,.,O
Sentence: 82,The,DT,O
Sentence: 82,system,NN,O
Sentence: 82,shall,MD,O
Sentence: 82,allow,VB,O
Sentence: 82,the,DT,O
Sentence: 82,data,NN,actor
Sentence: 82,manager,NN,actor
Sentence: 82,to,TO,O
Sentence: 82,import,VB,action
Sentence: 82,a,DT,O
Sentence: 82,checklist,NN,datasource
Sentence: 82,resource,NN,datasource
Sentence: 82,.,.,O
Sentence: 83,The,DT,O
Sentence: 83,system,NN,O
Sentence: 83,shall,MD,O
Sentence: 83,allow,VB,O
Sentence: 83,the,DT,O
Sentence: 83,data,NN,actor
Sentence: 83,manager,NN,actor
Sentence: 83,to,TO,O
Sentence: 83,delete,VB,action
Sentence: 83,a,DT,O
Sentence: 83,checklist,NN,datasource
Sentence: 83,resource,NN,datasource
Sentence: 83,.,.,O
Sentence: 84,The,DT,O
Sentence: 84,system,NN,O
Sentence: 84,shall,MD,O
Sentence: 84,allow,VB,O
Sentence: 84,the,DT,O
Sentence: 84,data,NN,actor
Sentence: 84,manager,NN,actor
Sentence: 84,to,TO,O
Sentence: 84,edit,VB,action
Sentence: 84,the,DT,O
Sentence: 84,metadata,NN,schema
Sentence: 84,of,IN,O
Sentence: 84,a,DT,O
Sentence: 84,checklist,NN,datasource
Sentence: 84,resource,NN,datasource
Sentence: 84,.,.,O
Sentence: 85,The,DT,O
Sentence: 85,system,NN,O
Sentence: 85,shall,MD,O
Sentence: 85,allow,VB,O
Sentence: 85,the,DT,O
Sentence: 85,data,NN,actor
Sentence: 85,manager,NN,actor
Sentence: 85,to,TO,O
Sentence: 85,search,VB,action
Sentence: 85,checklist,JJ,datasource
Sentence: 85,resources,NNS,datasource
Sentence: 85,by,IN,O
Sentence: 85,keywords,NNS,attribute
Sentence: 85,.,.,O
Sentence: 86,The,DT,O
Sentence: 86,system,NN,O
Sentence: 86,shall,MD,O
Sentence: 86,allow,VB,O
Sentence: 86,the,DT,O
Sentence: 86,data,NN,actor
Sentence: 86,manager,NN,actor
Sentence: 86,to,TO,O
Sentence: 86,import,VB,action
Sentence: 86,a,DT,O
Sentence: 86,multimedia,JJ,datasource
Sentence: 86,resource,NN,datasource
Sentence: 86,.,.,O
Sentence: 87,The,DT,O
Sentence: 87,system,NN,O
Sentence: 87,shall,MD,O
Sentence: 87,allow,VB,O
Sentence: 87,the,DT,O
Sentence: 87,data,NN,actor
Sentence: 87,manager,NN,actor
Sentence: 87,to,TO,O
Sentence: 87,delete,VB,action
Sentence: 87,a,DT,O
Sentence: 87,multimedia,NN,datasource
Sentence: 87,resource,NN,datasource
Sentence: 87,.,.,O
Sentence: 88,The,DT,O
Sentence: 88,system,NN,O
Sentence: 88,shall,MD,O
Sentence: 88,allow,VB,O
Sentence: 88,the,DT,O
Sentence: 88,data,NN,actor
Sentence: 88,manager,NN,actor
Sentence: 88,to,TO,O
Sentence: 88,edit,VB,action
Sentence: 88,the,DT,O
Sentence: 88,metadata,NN,schema
Sentence: 88,of,IN,O
Sentence: 88,a,DT,O
Sentence: 88,multimedia,NN,datasource
Sentence: 88,resource,NN,datasource
Sentence: 88,.,.,O
Sentence: 89,The,DT,O
Sentence: 89,system,NN,O
Sentence: 89,shall,MD,O
Sentence: 89,allow,VB,O
Sentence: 89,the,DT,O
Sentence: 89,data,NN,actor
Sentence: 89,manager,NN,actor
Sentence: 89,to,TO,O
Sentence: 89,search,VB,action
Sentence: 89,multimedia,JJ,datasource
Sentence: 89,resources,NNS,datasource
Sentence: 89,by,IN,O
Sentence: 89,keywords,NNS,attribute
Sentence: 89,.,.,O
Sentence: 90,The,DT,O
Sentence: 90,system,NN,O
Sentence: 90,shall,MD,O
Sentence: 90,allow,VB,O
Sentence: 90,the,DT,O
Sentence: 90,data,NN,actor
Sentence: 90,manager,NN,actor
Sentence: 90,to,TO,O
Sentence: 90,import,VB,action
Sentence: 90,a,DT,O
Sentence: 90,bibliographic,JJ,datasource
Sentence: 90,resource,NN,datasource
Sentence: 90,.,.,O
Sentence: 91,The,DT,O
Sentence: 91,system,NN,O
Sentence: 91,shall,MD,O
Sentence: 91,allow,VB,O
Sentence: 91,the,DT,O
Sentence: 91,data,NN,actor
Sentence: 91,manager,NN,actor
Sentence: 91,to,TO,O
Sentence: 91,delete,VB,action
Sentence: 91,a,DT,O
Sentence: 91,bibliographic,JJ,datasource
Sentence: 91,resource,NN,datasource
Sentence: 91,.,.,O
Sentence: 92,The,DT,O
Sentence: 92,system,NN,O
Sentence: 92,shall,MD,O
Sentence: 92,allow,VB,O
Sentence: 92,the,DT,O
Sentence: 92,data,NN,actor
Sentence: 92,manager,NN,actor
Sentence: 92,to,TO,O
Sentence: 92,edit,VB,action
Sentence: 92,the,DT,O
Sentence: 92,metadata,NN,schema
Sentence: 92,of,IN,O
Sentence: 92,a,DT,O
Sentence: 92,bibliographic,JJ,datasource
Sentence: 92,resource,NN,datasource
Sentence: 92,.,.,O
Sentence: 93,The,DT,O
Sentence: 93,system,NN,O
Sentence: 93,shall,MD,O
Sentence: 93,allow,VB,O
Sentence: 93,the,DT,O
Sentence: 93,data,NN,actor
Sentence: 93,manager,NN,actor
Sentence: 93,to,TO,O
Sentence: 93,search,VB,action
Sentence: 93,bibliographic,JJ,datasource
Sentence: 93,resources,NNS,datasource
Sentence: 93,by,IN,O
Sentence: 93,keywords,NNS,attribute
Sentence: 93,.,.,O
Sentence: 94,The,DT,O
Sentence: 94,system,NN,O
Sentence: 94,shall,MD,O
Sentence: 94,allow,VB,O
Sentence: 94,the,DT,O
Sentence: 94,data,NN,actor
Sentence: 94,manager,NN,actor
Sentence: 94,to,TO,O
Sentence: 94,import,VB,action
Sentence: 94,an,DT,O
Sentence: 94,institution,NN,datasource
Sentence: 94,resource,NN,datasource
Sentence: 94,.,.,O
Sentence: 95,The,DT,O
Sentence: 95,system,NN,O
Sentence: 95,shall,MD,O
Sentence: 95,allow,VB,O
Sentence: 95,the,DT,O
Sentence: 95,data,NN,actor
Sentence: 95,manager,NN,actor
Sentence: 95,to,TO,O
Sentence: 95,delete,VB,action
Sentence: 95,an,DT,O
Sentence: 95,institution,NN,datasource
Sentence: 95,resource,NN,datasource
Sentence: 95,.,.,O
Sentence: 96,The,DT,O
Sentence: 96,system,NN,O
Sentence: 96,shall,MD,O
Sentence: 96,allow,VB,O
Sentence: 96,the,DT,O
Sentence: 96,data,NN,actor
Sentence: 96,manager,NN,actor
Sentence: 96,to,TO,O
Sentence: 96,edit,VB,action
Sentence: 96,the,DT,O
Sentence: 96,metadata,NN,schema
Sentence: 96,of,IN,O
Sentence: 96,an,DT,O
Sentence: 96,institution,NN,datasource
Sentence: 96,resource,NN,datasource
Sentence: 96,.,.,O
Sentence: 97,The,DT,O
Sentence: 97,system,NN,O
Sentence: 97,shall,MD,O
Sentence: 97,allow,VB,O
Sentence: 97,the,DT,O
Sentence: 97,data,NN,actor
Sentence: 97,manager,NN,actor
Sentence: 97,to,TO,O
Sentence: 97,search,VB,action
Sentence: 97,institution,NN,datasource
Sentence: 97,resources,NNS,datasource
Sentence: 97,by,IN,O
Sentence: 97,keywords,NNS,attribute
Sentence: 97,.,.,O
Sentence: 98,The,DT,O
Sentence: 98,system,NN,O
Sentence: 98,shall,MD,O
Sentence: 98,allow,VB,O
Sentence: 98,the,DT,O
Sentence: 98,data,NN,actor
Sentence: 98,manager,NN,actor
Sentence: 98,to,TO,O
Sentence: 98,import,VB,action
Sentence: 98,an,DT,O
Sentence: 98,expert,JJ,datasource
Sentence: 98,resource,NN,datasource
Sentence: 98,.,.,O
Sentence: 99,The,DT,O
Sentence: 99,system,NN,O
Sentence: 99,shall,MD,O
Sentence: 99,allow,VB,O
Sentence: 99,the,DT,O
Sentence: 99,data,NN,actor
Sentence: 99,manager,NN,actor
Sentence: 99,to,TO,O
Sentence: 99,delete,VB,action
Sentence: 99,an,DT,O
Sentence: 99,expert,JJ,datasource
Sentence: 99,resource,NN,datasource
Sentence: 99,.,.,O
Sentence: 100,The,DT,O
Sentence: 100,system,NN,O
Sentence: 100,shall,MD,O
Sentence: 100,allow,VB,O
Sentence: 100,the,DT,O
Sentence: 100,data,NN,actor
Sentence: 100,manager,NN,actor
Sentence: 100,to,TO,O
Sentence: 100,edit,VB,action
Sentence: 100,the,DT,O
Sentence: 100,metadata,NN,schema
Sentence: 100,of,IN,O
Sentence: 100,an,DT,O
Sentence: 100,expert,NN,datasource
Sentence: 100,.,.,O
Sentence: 101,The,DT,O
Sentence: 101,system,NN,O
Sentence: 101,shall,MD,O
Sentence: 101,allow,VB,O
Sentence: 101,the,DT,O
Sentence: 101,data,NN,actor
Sentence: 101,manager,NN,actor
Sentence: 101,to,TO,O
Sentence: 101,search,VB,action
Sentence: 101,expert,JJ,datasource
Sentence: 101,resources,NNS,datasource
Sentence: 101,by,IN,O
Sentence: 101,keywords,NNS,attribute
Sentence: 101,.,.,O
Sentence: 102,The,DT,O
Sentence: 102,system,NN,O
Sentence: 102,shall,MD,O
Sentence: 102,allow,VB,O
Sentence: 102,the,DT,O
Sentence: 102,data,NN,actor
Sentence: 102,manager,NN,actor
Sentence: 102,to,TO,O
Sentence: 102,register,VB,action
Sentence: 102,a,DT,O
Sentence: 102,GBIF,NNP,datasource
Sentence: 102,index,NN,datasource
Sentence: 102,data,NNS,datasource
Sentence: 102,source,NN,datasource
Sentence: 102,.,.,O
Sentence: 103,The,DT,O
Sentence: 103,system,NN,O
Sentence: 103,shall,MD,O
Sentence: 103,allow,VB,O
Sentence: 103,the,DT,O
Sentence: 103,data,NN,actor
Sentence: 103,manager,NN,actor
Sentence: 103,to,TO,O
Sentence: 103,register,VB,action
Sentence: 103,an,DT,O
Sentence: 103,IPT,NNP,datasource
Sentence: 103,data,NN,datasource
Sentence: 103,source,NN,datasource
Sentence: 103,.,.,O
Sentence: 104,The,DT,O
Sentence: 104,system,NN,O
Sentence: 104,shall,MD,O
Sentence: 104,allow,VB,O
Sentence: 104,the,DT,O
Sentence: 104,data,NN,actor
Sentence: 104,manager,NN,actor
Sentence: 104,to,TO,O
Sentence: 104,unregister,VB,action
Sentence: 104,an,DT,O
Sentence: 104,IPT,NNP,datasource
Sentence: 104,data,NN,datasource
Sentence: 104,source,NN,datasource
Sentence: 104,.,.,O
Sentence: 105,The,DT,O
Sentence: 105,system,NN,O
Sentence: 105,shall,MD,O
Sentence: 105,allow,VB,O
Sentence: 105,the,DT,O
Sentence: 105,data,NN,actor
Sentence: 105,manager,NN,actor
Sentence: 105,to,TO,O
Sentence: 105,unregister,VB,action
Sentence: 105,a,DT,O
Sentence: 105,GBIF,NNP,datasource
Sentence: 105,index,NN,datasource
Sentence: 105,data,NNS,datasource
Sentence: 105,source,NN,datasource
Sentence: 105,.,.,O
Sentence: 106,Schedule,NN,action
Sentence: 106,a,DT,O
Sentence: 106,harvesting,NN,action
Sentence: 106,job,NN,action
Sentence: 106,.,.,O
Sentence: 107,Cancel,NNP,action
Sentence: 107,an,DT,O
Sentence: 107,harvesting,NN,action
Sentence: 107,job,NN,action
Sentence: 107,.,.,O
Sentence: 108,View,NNP,action
Sentence: 108,report,NN,action
Sentence: 108,for,IN,O
Sentence: 108,a,DT,O
Sentence: 108,harvesting,NN,action
Sentence: 108,jobs,NNS,action
Sentence: 108,.,.,O
Sentence: 109,Check,NNP,action
Sentence: 109,core,NN,datasource
Sentence: 109,resources,NNS,datasource
Sentence: 109,consistency,NN,state
Sentence: 109,with,IN,O
Sentence: 109,registered,JJ,state
Sentence: 109,data,NNS,datasource
Sentence: 109,sources,NNS,datasource
Sentence: 109,.,.,O
Sentence: 110,Trigger,NN,action
Sentence: 110,a,DT,O
Sentence: 110,harvesting,JJ,action
Sentence: 110,job,NN,action
Sentence: 110,.,.,O
Sentence: 111,The,DT,O
Sentence: 111,system,NN,O
Sentence: 111,shall,MD,O
Sentence: 111,allow,VB,O
Sentence: 111,the,DT,O
Sentence: 111,data,NN,actor
Sentence: 111,manager,NN,actor
Sentence: 111,to,TO,O
Sentence: 111,request,VB,action
Sentence: 111,restoration,NN,state
Sentence: 111,of,IN,O
Sentence: 111,the,DT,O
Sentence: 111,latest,JJS,state
Sentence: 111,backup,NN,attribute
Sentence: 111,.,.,O
Sentence: 112,Update,NNP,action
Sentence: 112,taxonomic,JJ,schema
Sentence: 112,backbone,NN,final_entity
Sentence: 112,.,.,O
Sentence: 113,Install,NNP,action
Sentence: 113,an,DT,O
Sentence: 113,extension,NN,attribute
Sentence: 113,.,.,O
Sentence: 114,Monitor,NNP,action
Sentence: 114,portal,JJ,network_component
Sentence: 114,usage,NN,O
Sentence: 114,.,.,O
Sentence: 115,The,DT,O
Sentence: 115,system,NN,O
Sentence: 115,shall,MD,O
Sentence: 115,allow,VB,O
Sentence: 115,the,DT,O
Sentence: 115,portal,JJ,actor
Sentence: 115,manager,NN,actor
Sentence: 115,to,TO,O
Sentence: 115,configure,VB,action
Sentence: 115,data,NNS,attribute
Sentence: 115,metrics,NNS,attribute
Sentence: 115,visibility,NN,O
Sentence: 115,.,.,O
Sentence: 116,The,DT,O
Sentence: 116,system,NN,O
Sentence: 116,shall,MD,O
Sentence: 116,allow,VB,O
Sentence: 116,the,DT,O
Sentence: 116,portal,JJ,actor
Sentence: 116,manager,NN,actor
Sentence: 116,to,TO,O
Sentence: 116,change,VB,action
Sentence: 116,the,DT,O
Sentence: 116,logo,NN,attribute
Sentence: 116,displayed,VBN,O
Sentence: 116,on,IN,O
Sentence: 116,the,DT,O
Sentence: 116,portal,NN,network_component
Sentence: 116,.,.,O
Sentence: 117,The,DT,O
Sentence: 117,system,NN,O
Sentence: 117,shall,MD,O
Sentence: 117,allow,VB,O
Sentence: 117,the,DT,O
Sentence: 117,portal,JJ,actor
Sentence: 117,manager,NN,actor
Sentence: 117,to,TO,O
Sentence: 117,change,VB,action
Sentence: 117,the,DT,O
Sentence: 117,node,NN,attribute
Sentence: 117,name,NN,attribute
Sentence: 117,displayed,VBN,O
Sentence: 117,on,IN,O
Sentence: 117,the,DT,O
Sentence: 117,portal,NN,network_component
Sentence: 117,.,.,O
Sentence: 118,The,DT,O
Sentence: 118,system,NN,O
Sentence: 118,shall,MD,O
Sentence: 118,allow,VB,O
Sentence: 118,the,DT,O
Sentence: 118,portal,JJ,actor
Sentence: 118,manager,NN,actor
Sentence: 118,to,TO,O
Sentence: 118,change,VB,action
